4.1284003,279.923775
4.1046,70.34178711
4.0943003,62.02333333
4.09215,367.5500709
4.04735,59.3675
4.03655,75.64496094
4.0290504,83.43221074
4.0188,183.3571556
4.0144506,66.04972222
4.0105004,
4.0104494,161.8801531
3.9999504,72.15
3.9971504,116.8125568
3.9933002,99.738975
3.99025,69.10404321
3.98945,257.4584
3.986,162.84
3.98525,122.0604
3.9836,155.31
3.97685,56.53515556
3.9761004,82.6484
3.9757504,49.2475
3.9675503,106.9681633
3.9613004,272.7923438
3.9607499,119.4882639
3.9560502,107.4475
3.9549503,151.7082667
3.9546006,99.3691
3.95345,142.0515816
3.9511998,166.4036725
3.9484,292.1862213
3.94455,235.032775
3.94455,235.032775
3.9429002,185.5041667
3.9358,106.5829917
3.9342504,186.94
3.9342499,81.9071301
3.9315,46.13558594
3.92685,118.0049306
3.9264004,69.169375
3.92615,166.6474251
3.9261003,111.699375
3.9259002,77.3275
3.9249,142.1333496
3.9243004,31.924375
3.9177003,154.5975
3.9175503,54.1475
3.91505,172.87
3.9134002,51.5759
3.9127502,60.64464286
3.9101002,61.3619
3.9099998,57.6275
3.90475,307.0995062
3.9031003,109.1163889
3.9030004,190.7117659
3.9014003,222.9255102
3.8997002,175.8388889
3.8978,87.67996914
3.8974502,163.2084
3.897,115.135
3.8967502,74.185975
3.8959503,66.257775
3.8955002,127.880976
3.8934503,56.4731
3.8894997,76.64984375
3.8881505,54.67345663
3.8880506,165.8275
3.8879,57.55493802
3.8870502,70.965
3.8857002,84.49867787
3.8854003,277.5991837
3.8843002,74.88535124
3.8836503,127.1502604
3.8766003,66.6643595
3.8766003,67.3571
3.8746002,72.69
3.8674502,72.4275
3.86535,59.62719723
3.86435,321.4959137
3.8642507,132.8775
3.8633003,54.411775
3.8632998,116.1303254
3.8632503,85.75876543
3.8613002,89.169375
3.86125,135.5322222
3.8611004,40.22083333
3.8603497,140.2725
3.8597,45.3996
3.8587003,94.6031
3.8587003,94.6031
3.8586,133.2490234
3.8566003,109.949435
3.8562,81.93285714
3.85565,63.94
3.8554006,56.29
3.8552997,71.199375
3.8538003,88.24604514
3.8530502,78.56913086
3.8526,203.8314506
3.8516002,
3.85075,70.81309533
3.8480003,105.2675
3.8477502,120.7758019
3.8473504,64.41959184
3.8472505,107.1975
3.8471,124.650625
3.8464005,63.65933594
3.8458004,108.1028633
3.8457503,82.70746094
3.8454998,30.81109375
3.8446002,307.3623438
3.8445003,182.6916286
3.8434498,68.26666667
3.8434002,67.584375
3.8427997,68.79987654
3.8425002,149.219375
3.8421001,85.42666667
3.8416004,53.77993056
3.8411503,51.6092284
3.84105,117.3675
3.84095,175.8087245
3.8408,51.749375
3.8396504,148.3005325
3.8387501,105.4815237
3.8377502,93.47275952
3.8372002,79.67194444
3.8371499,370.931875
3.8362503,72.2856
3.8357003,72.130775
3.83565,105.235775
3.8353004,45.874375
3.8317,62.8559
3.83075,106.6350617
3.8299503,96.04972222
3.82985,118.4050617
3.8296502,342790.3481
3.8293507,73.669375
3.8291004,57.024375
3.8283,82.11273546
3.8265502,57.6264
3.82635,44.38403878
3.8260503,102.4270386
3.8243504,114.0717816
3.8239503,171.8396
3.8228002,54.369375
3.82275,113.4980046
3.8217003,180.744375
3.8216,86.86666667
3.8202004,68.5956
3.8199,109.2275
3.8188999,136.874375
3.8174005,164.8438265
3.81605,41.7924
3.8157501,39.33378698
3.8157501,89.50818182
3.8144004,339.9655556
3.81375,117.9821366
3.8136,117.7681353
3.8130004,88.08109375
3.8128002,177.3250148
3.8111503,113.1392088
3.8111,83.02626543
3.8102505,123.7437522
3.8098502,174.9114324
3.8098,50.29159722
3.80975,44.51145062
3.8088002,142.2617771
3.8085504,86.69907025
3.8085003,66.31852041
3.8085003,62.41997732
3.8079002,117.8011824
3.8077,98.378096
3.80745,68.54237528
3.80635,55.5092284
3.8059502,199.988275
3.8048005,44.98330247
3.8036003,135.7779123
3.8035,91.00555556
3.8028502,82.26721451
3.801,88.18979592
3.8007998,142.8326204
3.8007,67.36178571
3.8004003,81.6717357
3.8002503,94.98867675
3.7999,111.1599881
3.79985,78.03834711
3.7996502,100.2941667
3.7992,40.2475
3.7989502,40.86994898
3.79765,68.99416667
3.7973504,95.41508711
3.7969506,98.95
3.7961,82.38626543
3.79565,71.035
3.7944999,81.31945888
3.7943,56.82950617
3.79425,71.82632653
3.7936504,49.01777778
3.793,271.9496302
3.79165,115.5098222
3.7904503,104.6139834
3.7903504,81.04812777
3.7901504,115.5253061
3.7887502,52.34993056
3.7879498,49.0475
3.7873006,138.2322619
3.7872002,274.3208333
3.7866497,46.71222222
3.78615,108.3201531
3.786,56.6892284
3.7858002,69.384375
3.78395,88.7479
3.7836502,278.4275
3.7807,54.58693878
3.7806003,271.964321
3.7801003,117.2860938
3.7792504,56.21142857
3.7790005,68.86358025
3.7785003,256.45
3.7784004,39.42993056
3.7776,52.54580247
3.7775006,52.6476
3.7774997,56.519391
3.7765503,87.636875
3.7756004,259.5298647
3.77535,38.26
3.7752502,118.5
3.7741497,60.2
3.7737002,80.80305556
3.772,120.4750236
3.7717004,45.05897461
3.7714,130.5099556
3.7713006,60.01371094
3.7707496,49.08062222
3.7695498,72.36264793
3.7691002,56.034375
3.7687497,111.6676817
3.7678502,62.50659722
3.7666504,35.15535247
3.7661004,51.88359375
3.7647004,79.81416667
3.76455,54.45958678
3.7642505,142.7975
3.7642503,102.0292484
3.7642503,92.9828719
3.7639003,290.2422971
3.7627006,43.4691358
3.7615504,51.18270833
3.7615,59.07638889
3.7614002,241.3738812
3.7612998,64.41274375
3.7612004,127.3560059
3.7610507,69.1875
3.7607505,45.33626033
3.7607002,47.78277344
3.76065,67.02222222
3.7606003,102.624375
3.7603002,112.43357
3.7601006,258.418858
3.7596505,61.81972222
3.7588,49.62096939
3.7587001,104.9988889
3.7584004,106.8497222
3.75835,71.90633657
3.7582505,443.9224
3.7578998,44.20674556
3.7567506,51.97326389
3.7559001,182.4780785
3.7556999,57.59519231
3.75545,58.13693878
3.7552001,106.7846154
3.7535005,134.066975
3.7531502,82.0131
3.7530506,61.209375
3.7527504,329.0056592
3.7524502,77.34
3.7511501,43.7819
3.75055,106.4579339
3.74995,81.7775
3.7499,54.2659
3.7495003,107.7324826
3.74925,141.0435937
3.7488003,97.5975
3.7480502,106.098845
3.7478504,80.43815744
3.7474504,37.81714286
3.7472,50.94998264
3.7465,129.2041828
3.7441,122.614375
3.7426002,118.5763889
3.7425504,47.4275
3.7423005,139.7898438
3.74185,109.6997606
3.7401001,72.67311983
3.73955,129.9373438
3.7392,37.199375
3.7390504,42.3275
3.7389503,78.81014648
3.7388,118.9074556
3.7384505,94.7775
3.7381504,124.4796
3.7366505,75.8316
3.73585,50.87666667
3.7358005,66.57611054
3.7348504,60.01770833
3.7347999,132.2722222
3.7344003,75.70221524
3.73385,79.284375
3.7338004,75.05823776
3.7337005,67.16874023
3.7336497,65.0944
3.7327504,61.74163223
3.7322502,44.61
3.7305005,105.5455969
3.7305005,105.5455969
3.73035,165.659375
3.7301,54.33333333
3.7296004,107.2363889
3.7295997,57.61
3.72915,143.4051775
3.7287498,144.0484765
3.7258003,39.56555556
3.7244003,32.419375
3.7239003,58.67900826
3.72335,90.63638889
3.7232502,169.2460938
3.7232003,126.7181122
3.7215004,130.3353222
3.7212002,153.3660451
3.72085,61.48638889
3.7199001,168.849375
3.71955,104.3140274
3.71915,111.8623438
3.7189503,124.8558333
3.7186503,128353.7664
3.7186005,102.5216623
3.7170498,131.8030556
3.7166505,132.9160758
3.71635,66.4531
3.7162502,156.9339
3.7159,37.79
3.71535,43.62573333
3.7152505,38.96859375
3.7150002,63.74478395
3.7135506,76.81
3.7132003,97.6547469
3.7129502,81.97277006
3.7127,71.869375
3.7125504,67.30428571
3.7119,86.09859375
3.7117505,223.1918787
3.7105503,36.0619
3.7094998,70.36638889
3.7094502,428.6906173
3.7091503,99.95341716
3.7080002,53.51617284
3.7074006,93.21792076
3.7073002,146.1799691
3.7071,66.31
3.70645,78.51638889
3.70625,215.1433333
3.7050004,61.60493056
3.7050004,83.95819722
3.7037003,229.2815166
3.7027504,57.78489796
3.70205,127.8556122
3.7018998,62.97027344
3.7018502,62.51140533
3.7007,70.1591
3.6999497,61.154375
3.6992505,40.696775
3.6990504,76.7256
3.6983497,84.13321429
3.6982498,43.84305556
3.6980503,51.454375
3.6978002,53.75861111
3.6941502,254.1965972
3.6940498,47.99159722
3.6925006,89.42978928
3.6918998,130.7069991
3.69165,50.649375
3.6911507,55.84819874
3.6907,96.0676
3.6905503,87.98
3.6904502,65.59539541
3.6898003,203.49
3.68945,110.8023967
3.6894002,96.79548177
3.6893501,114.6053627
3.6881995,327550.6562
3.6873004,107.9276
3.6861503,50.13222222
3.68595,162.6571
3.6859004,182919.4256
3.6850502,53.41638889
3.6844506,51.05972222
3.6844506,114.348762
3.68315,58.31442708
3.68315,58.31442708
3.6828504,40.6275
3.6819503,46.649375
3.6801505,39.43933837
3.6780002,82.60972222
3.6774,143.1055247
3.6771502,39.37109375
3.6767507,45.6136157
3.6763,105.6673438
3.6759002,92.9943787
3.6757004,188.135975
3.6739998,72.94580247
3.6733506,273.8635294
3.6733003,222.2344
3.6731002,49.46621094
3.67125,111.0257313
3.66855,59.36086389
3.6684499,157.8218359
3.6675503,33.6775
3.66745,210.009375
3.66645,62.47967773
3.6658006,45.05555556
3.6650002,43.25227769
3.66495,62.924375
3.66385,39.9024
3.6637504,104.6185321
3.6618,57.6252071
3.6597,46.9875
3.6593502,193.022569
3.6587002,105.4225413
